date,sku_id,category,subcategory,price,discount_percentage,rating,city,channel,weather,90_days_sales,light,vibrant
2024-09-01,SKU7833,Ethnic Wear,Saree,4145,20,3.7,Mumbai,Offline,Monsoon,111,False,True
2025-12-31,SKU7491,Ethnic Wear,Kurta,1887,0,4.6,Hyderabad,Myntra,Winter,142,True,False
2024-05-14,SKU5500,Ethnic Wear,Lehenga,10144,20,4.2,Lucknow,Offline,Summer,31,False,True
2023-07-27,SKU7107,Ethnic Wear,Lehenga,9564,20,5.0,Mumbai,Myntra,Monsoon,66,False,True
2024-01-12,SKU5947,Ethnic Wear,Kurta,2552,25,4.5,Prayagraj,Offline,Winter,106,True,False
2024-09-12,SKU2907,Ethnic Wear,Saree,6105,20,4.8,Hyderabad,Brand Website,Monsoon,113,False,True
2024-03-16,SKU1800,Ethnic Wear,Saree,5789,10,4.6,Lucknow,Brand Website,Summer,110,False,True
2024-01-07,SKU5535,Ethnic Wear,Saree,5167,10,3.5,Mumbai,Brand Website,Winter,115,False,True
2025-08-05,SKU7788,Ethnic Wear,Saree,6453,30,5.0,Bengaluru,Offline,Monsoon,88,False,True
2024-10-26,SKU4626,Ethnic Wear,Lehenga,8905,0,4.4,Hyderabad,Myntra,Winter,180,False,True
2024-11-04,SKU8547,Ethnic Wear,Lehenga,10217,15,4.2,Prayagraj,Brand Website,Winter,183,False,True
2025-06-29,SKU6618,Ethnic Wear,Saree,4621,15,4.8,Lucknow,Offline,Summer,108,False,True
2024-06-07,SKU9720,Ethnic Wear,Saree,5650,0,4.5,Bengaluru,Brand Website,Summer,105,False,True
2023-06-20,SKU2287,Ethnic Wear,Saree,4850,25,5.0,Bhopal,Brand Website,Summer,117,False,True
2025-08-15,SKU5781,Ethnic Wear,Lehenga,8121,0,4.4,Lucknow,Offline,Monsoon,28,False,True
2024-08-04,SKU6761,Ethnic Wear,Kurta,3779,25,4.2,Prayagraj,Offline,Monsoon,65,True,False
2023-09-10,SKU9807,Ethnic Wear,Lehenga,8397,15,3.8,Bengaluru,Offline,Monsoon,47,False,True
2025-04-01,SKU5740,Ethnic Wear,Lehenga,10253,15,4.0,Bengaluru,Myntra,Summer,43,False,True
2024-10-12,SKU6233,Ethnic Wear,Kurta,3557,20,4.3,Lucknow,Brand Website,Winter,149,True,False
2025-07-09,SKU7618,Ethnic Wear,Saree,4642,30,3.8,Bhopal,Offline,Monsoon,65,False,True
2023-12-19,SKU9727,Ethnic Wear,Lehenga,8402,15,4.4,Lucknow,Offline,Winter,121,False,True
2024-04-04,SKU7722,Ethnic Wear,Kurta,2067,20,4.4,Hyderabad,Brand Website,Summer,237,True,False
2024-05-26,SKU7697,Ethnic Wear,Lehenga,8681,20,4.4,Mumbai,Offline,Summer,66,False,True
2025-03-08,SKU7066,Ethnic Wear,Lehenga,10261,20,4.8,Mumbai,Brand Website,Summer,81,False,True
2024-05-05,SKU3644,Ethnic Wear,Lehenga,8717,15,4.9,Bhopal,Offline,Summer,54,False,True
2023-03-05,SKU6287,Ethnic Wear,Kurta,2347,20,4.2,Bengaluru,Offline,Summer,134,True,False
2025-10-21,SKU8268,Ethnic Wear,Saree,4455,30,4.4,Hyderabad,Myntra,Winter,333,False,True
2023-05-24,SKU3609,Ethnic Wear,Lehenga,8028,25,3.5,Hyderabad,Offline,Summer,53,False,True
2024-06-16,SKU8703,Ethnic Wear,Saree,6200,0,4.6,Prayagraj,Myntra,Summer,81,False,True
2023-05-03,SKU1388,Ethnic Wear,Lehenga,9199,30,4.1,Bhopal,Offline,Summer,46,False,True
2025-06-20,SKU6953,Ethnic Wear,Lehenga,9755,30,3.7,Prayagraj,Brand Website,Summer,29,False,True
2025-01-20,SKU5300,Ethnic Wear,Kurta,3191,25,4.0,Delhi,Brand Website,Winter,169,True,False
2023-06-01,SKU4442,Ethnic Wear,Saree,5876,25,4.2,Pune,Myntra,Summer,105,False,True
2025-06-29,SKU5259,Ethnic Wear,Lehenga,9354,30,4.2,Lucknow,Offline,Summer,38,False,True
2025-12-04,SKU5510,Ethnic Wear,Kurta,2681,0,3.8,Mumbai,Myntra,Winter,109,True,False
2024-09-16,SKU5771,Ethnic Wear,Kurta,3446,25,4.2,Pune,Brand Website,Monsoon,125,True,False
2025-02-25,SKU3106,Ethnic Wear,Saree,5053,25,3.8,Bengaluru,Brand Website,Winter,268,False,True
2025-11-07,SKU3430,Ethnic Wear,Saree,6116,15,4.2,Mumbai,Offline,Winter,468,False,True
2024-10-05,SKU6639,Ethnic Wear,Lehenga,10143,10,4.1,Bengaluru,Brand Website,Winter,173,False,True
2025-02-16,SKU3770,Ethnic Wear,Saree,4058,25,4.9,Bhopal,Myntra,Winter,266,False,True
2024-07-23,SKU6067,Ethnic Wear,Kurta,3992,30,4.6,Hyderabad,Myntra,Monsoon,147,True,False
2023-01-25,SKU4226,Ethnic Wear,Saree,6146,0,4.6,Lucknow,Offline,Winter,90,False,True
2024-11-05,SKU1538,Ethnic Wear,Kurta,3578,0,3.9,Prayagraj,Brand Website,Winter,135,True,False
2025-12-06,SKU9810,Ethnic Wear,Saree,5015,0,3.9,Delhi,Myntra,Winter,282,False,True
2025-07-23,SKU5015,Ethnic Wear,Lehenga,8726,0,5.0,Hyderabad,Brand Website,Monsoon,52,False,True
2023-05-11,SKU5546,Ethnic Wear,Kurta,2042,20,4.0,Delhi,Brand Website,Summer,173,True,False
2023-04-15,SKU8819,Ethnic Wear,Lehenga,9306,30,4.5,Bhopal,Myntra,Summer,45,False,True
2023-07-24,SKU8240,Ethnic Wear,Kurta,3721,20,3.8,Delhi,Offline,Monsoon,110,True,False
2024-02-03,SKU8041,Ethnic Wear,Saree,6412,30,4.5,Delhi,Brand Website,Winter,336,False,True
2025-10-05,SKU5124,Ethnic Wear,Saree,4723,10,4.3,Prayagraj,Brand Website,Winter,188,False,True
2024-11-29,SKU5909,Ethnic Wear,Kurta,2627,25,4.3,Pune,Brand Website,Winter,194,True,False
2023-01-14,SKU8209,Ethnic Wear,Saree,5307,20,4.2,Delhi,Myntra,Winter,164,False,True
2023-07-13,SKU2074,Ethnic Wear,Saree,5815,10,4.5,Prayagraj,Brand Website,Monsoon,81,False,True
2024-03-12,SKU3992,Ethnic Wear,Kurta,2758,20,4.0,Hyderabad,Myntra,Summer,202,True,False
2024-03-06,SKU8731,Ethnic Wear,Saree,6338,25,3.7,Delhi,Brand Website,Summer,98,False,True
2023-11-18,SKU3814,Ethnic Wear,Lehenga,9333,20,5.0,Bengaluru,Brand Website,Winter,328,False,True
2025-01-29,SKU4747,Ethnic Wear,Saree,4593,10,4.0,Pune,Offline,Winter,111,False,True
2025-03-16,SKU6166,Ethnic Wear,Saree,5708,0,4.6,Bhopal,Offline,Summer,73,False,True
2023-02-09,SKU6793,Ethnic Wear,Saree,4828,0,4.5,Bengaluru,Offline,Winter,176,False,True
2025-02-22,SKU7119,Ethnic Wear,Saree,5334,20,4.3,Mumbai,Offline,Winter,220,False,True
2023-06-02,SKU4522,Ethnic Wear,Kurta,2495,0,4.0,Bhopal,Offline,Summer,98,True,False
2025-02-07,SKU7390,Ethnic Wear,Saree,4242,0,3.6,Bhopal,Myntra,Winter,154,False,True
2023-08-16,SKU9812,Ethnic Wear,Saree,5932,0,4.8,Lucknow,Offline,Monsoon,52,False,True
2024-09-04,SKU7779,Ethnic Wear,Lehenga,10351,0,4.3,Bengaluru,Myntra,Monsoon,49,False,True
2024-08-19,SKU6371,Ethnic Wear,Lehenga,8089,0,4.7,Pune,Brand Website,Monsoon,44,False,True
2024-03-15,SKU6143,Ethnic Wear,Lehenga,8754,10,4.2,Lucknow,Offline,Summer,37,False,True
2023-02-17,SKU4260,Ethnic Wear,Lehenga,8574,0,4.5,Pune,Offline,Winter,117,False,True
2025-11-15,SKU8968,Ethnic Wear,Kurta,3029,0,4.3,Mumbai,Brand Website,Winter,257,True,False
2024-08-01,SKU9261,Ethnic Wear,Saree,6354,10,4.5,Lucknow,Brand Website,Monsoon,99,False,True
2025-11-17,SKU2509,Ethnic Wear,Kurta,1859,20,4.9,Delhi,Brand Website,Winter,338,True,False
2024-07-21,SKU4127,Ethnic Wear,Saree,5907,15,4.8,Delhi,Brand Website,Monsoon,185,False,True
2024-11-26,SKU3493,Ethnic Wear,Kurta,3359,20,4.7,Lucknow,Myntra,Winter,234,True,False
2024-08-24,SKU8084,Ethnic Wear,Lehenga,8026,20,4.7,Mumbai,Offline,Monsoon,46,False,True
2024-06-14,SKU4690,Ethnic Wear,Kurta,2412,20,4.5,Lucknow,Offline,Summer,129,True,False
2023-11-09,SKU4282,Ethnic Wear,Lehenga,8773,30,3.7,Lucknow,Brand Website,Winter,198,False,True
2023-03-22,SKU2653,Ethnic Wear,Lehenga,8521,20,4.0,Mumbai,Brand Website,Summer,48,False,True
2025-05-18,SKU4421,Ethnic Wear,Kurta,2610,0,4.9,Hyderabad,Offline,Summer,131,True,False
2023-09-10,SKU6821,Ethnic Wear,Saree,5536,0,4.2,Mumbai,Myntra,Monsoon,139,False,True
2025-06-17,SKU4417,Ethnic Wear,Saree,5635,0,3.8,Prayagraj,Myntra,Summer,64,False,True
2025-11-23,SKU3042,Ethnic Wear,Lehenga,8498,0,4.6,Delhi,Myntra,Winter,274,False,True
2025-04-30,SKU9013,Ethnic Wear,Saree,4782,0,5.0,Lucknow,Brand Website,Summer,122,False,True
2023-08-18,SKU6895,Ethnic Wear,Lehenga,9871,0,3.5,Bhopal,Offline,Monsoon,26,False,True
2024-09-26,SKU7558,Ethnic Wear,Saree,4267,15,4.9,Delhi,Offline,Monsoon,140,False,True
2024-07-16,SKU2383,Ethnic Wear,Kurta,2824,0,3.7,Prayagraj,Offline,Monsoon,50,True,False
2023-10-15,SKU1151,Ethnic Wear,Kurta,3424,30,3.6,Bengaluru,Brand Website,Winter,192,True,False
2025-04-29,SKU4437,Ethnic Wear,Lehenga,8645,15,3.8,Pune,Offline,Summer,49,False,True
2023-11-29,SKU3480,Ethnic Wear,Kurta,1622,15,3.8,Bengaluru,Offline,Winter,171,True,False
2023-02-28,SKU7114,Ethnic Wear,Saree,4105,10,3.5,Pune,Brand Website,Winter,190,False,True
2025-02-11,SKU3364,Ethnic Wear,Lehenga,10451,25,4.3,Prayagraj,Myntra,Winter,102,False,True
2023-05-16,SKU6712,Ethnic Wear,Saree,4460,15,4.2,Hyderabad,Myntra,Summer,134,False,True
2023-01-02,SKU9793,Ethnic Wear,Lehenga,9275,15,4.2,Bhopal,Myntra,Winter,94,False,True
2025-01-18,SKU3100,Ethnic Wear,Lehenga,8394,15,4.2,Lucknow,Brand Website,Winter,97,False,True
2023-09-23,SKU4215,Ethnic Wear,Lehenga,8584,0,4.5,Bengaluru,Myntra,Monsoon,64,False,True
2024-05-26,SKU7616,Ethnic Wear,Kurta,2426,10,3.8,Pune,Brand Website,Summer,144,True,False
2025-11-30,SKU6384,Ethnic Wear,Lehenga,10117,20,5.0,Bhopal,Brand Website,Winter,220,False,True
2023-10-25,SKU3157,Ethnic Wear,Saree,6373,25,4.9,Lucknow,Offline,Winter,168,False,True
2023-01-30,SKU7308,Ethnic Wear,Kurta,2085,25,3.6,Mumbai,Myntra,Winter,166,True,False
2025-09-11,SKU3652,Ethnic Wear,Kurta,3481,30,4.0,Prayagraj,Offline,Monsoon,81,True,False
2024-06-22,SKU7646,Ethnic Wear,Saree,6235,15,3.7,Bhopal,Myntra,Summer,71,False,True
2024-06-06,SKU9429,Ethnic Wear,Kurta,2896,30,4.8,Lucknow,Offline,Summer,179,True,False
2023-05-10,SKU2581,Ethnic Wear,Saree,5496,15,4.5,Lucknow,Brand Website,Summer,126,False,True
2023-08-16,SKU3068,Ethnic Wear,Saree,4492,20,4.6,Delhi,Myntra,Monsoon,152,False,True
2023-06-19,SKU6030,Ethnic Wear,Lehenga,10067,0,4.1,Bhopal,Offline,Summer,37,False,True
2024-03-30,SKU9370,Ethnic Wear,Lehenga,8068,0,4.6,Hyderabad,Myntra,Summer,57,False,True
2024-04-16,SKU3486,Ethnic Wear,Saree,6174,0,4.1,Mumbai,Brand Website,Summer,82,False,True
2025-05-18,SKU3713,Ethnic Wear,Kurta,2328,10,3.6,Hyderabad,Brand Website,Summer,172,True,False
2025-05-12,SKU7567,Ethnic Wear,Lehenga,9951,15,4.0,Pune,Offline,Summer,45,False,True
2024-09-30,SKU1005,Ethnic Wear,Lehenga,8855,25,4.4,Delhi,Offline,Monsoon,67,False,True
2025-09-11,SKU1970,Ethnic Wear,Kurta,2156,30,5.0,Prayagraj,Myntra,Monsoon,198,True,False
2025-03-11,SKU7410,Ethnic Wear,Saree,6422,0,3.9,Bengaluru,Brand Website,Summer,74,False,True
2023-09-10,SKU4707,Ethnic Wear,Saree,6399,25,3.7,Pune,Myntra,Monsoon,97,False,True
2023-08-29,SKU5513,Ethnic Wear,Lehenga,10132,10,4.3,Lucknow,Myntra,Monsoon,55,False,True
2024-09-03,SKU8718,Ethnic Wear,Saree,4511,20,4.6,Hyderabad,Brand Website,Monsoon,143,False,True
2025-02-20,SKU2153,Ethnic Wear,Kurta,2546,0,4.4,Lucknow,Offline,Winter,80,True,False
2025-12-06,SKU3759,Ethnic Wear,Kurta,1922,0,5.0,Bhopal,Offline,Winter,99,True,False
2025-06-04,SKU6940,Ethnic Wear,Saree,5727,0,4.5,Hyderabad,Brand Website,Summer,124,False,True
2025-11-06,SKU5590,Ethnic Wear,Lehenga,9346,15,4.5,Pune,Offline,Winter,199,False,True
2025-09-21,SKU6843,Ethnic Wear,Kurta,2494,20,4.2,Delhi,Myntra,Monsoon,213,True,False
2025-02-08,SKU5354,Ethnic Wear,Saree,6484,20,4.8,Delhi,Brand Website,Winter,315,False,True
2023-07-21,SKU1689,Ethnic Wear,Lehenga,10357,0,3.7,Delhi,Brand Website,Monsoon,55,False,True
2023-03-23,SKU6909,Ethnic Wear,Lehenga,9422,25,4.7,Prayagraj,Offline,Summer,46,False,True
2025-06-03,SKU9564,Ethnic Wear,Lehenga,8105,0,4.4,Mumbai,Offline,Summer,42,False,True
2023-02-28,SKU6389,Ethnic Wear,Saree,5870,30,4.8,Delhi,Offline,Winter,285,False,True
2025-07-02,SKU6636,Ethnic Wear,Saree,4195,10,4.2,Lucknow,Myntra,Monsoon,141,False,True
2024-10-21,SKU5311,Ethnic Wear,Lehenga,9643,30,4.0,Bengaluru,Myntra,Winter,208,False,True
2024-04-11,SKU9189,Ethnic Wear,Saree,5296,30,4.0,Delhi,Offline,Summer,164,False,True
2025-10-15,SKU2481,Ethnic Wear,Lehenga,8762,30,4.1,Prayagraj,Offline,Winter,102,False,True
2025-01-10,SKU8953,Ethnic Wear,Saree,4652,0,4.0,Lucknow,Offline,Winter,79,False,True
2023-12-31,SKU9292,Ethnic Wear,Lehenga,9630,20,4.5,Pune,Brand Website,Winter,127,False,True
2024-11-27,SKU2483,Ethnic Wear,Kurta,3682,10,4.1,Prayagraj,Offline,Winter,138,True,False
2025-06-25,SKU5815,Ethnic Wear,Kurta,1667,0,4.3,Delhi,Offline,Summer,184,True,False
2024-03-24,SKU1431,Ethnic Wear,Lehenga,9004,0,4.2,Bhopal,Myntra,Summer,44,False,True
2025-09-16,SKU1203,Ethnic Wear,Kurta,3297,15,4.3,Pune,Myntra,Monsoon,182,True,False
2025-03-29,SKU4149,Ethnic Wear,Lehenga,10357,15,4.6,Prayagraj,Myntra,Summer,47,False,True
2025-01-16,SKU6963,Ethnic Wear,Saree,4961,10,4.3,Pune,Offline,Winter,98,False,True
2023-09-21,SKU6270,Ethnic Wear,Lehenga,8395,30,5.0,Hyderabad,Brand Website,Monsoon,89,False,True
2024-04-11,SKU9771,Ethnic Wear,Lehenga,9426,25,4.6,Lucknow,Myntra,Summer,68,False,True
2025-07-31,SKU8623,Ethnic Wear,Kurta,3293,15,4.4,Pune,Brand Website,Monsoon,107,True,False
2023-04-28,SKU1362,Ethnic Wear,Lehenga,9423,15,4.8,Bhopal,Brand Website,Summer,37,False,True
2024-05-31,SKU6806,Ethnic Wear,Saree,4112,25,4.4,Delhi,Brand Website,Summer,171,False,True
2025-07-14,SKU3184,Ethnic Wear,Lehenga,9269,20,4.5,Prayagraj,Myntra,Monsoon,42,False,True
2024-10-06,SKU4810,Ethnic Wear,Lehenga,8027,20,3.6,Prayagraj,Myntra,Winter,142,False,True
2025-12-20,SKU2960,Ethnic Wear,Kurta,3194,25,3.7,Delhi,Brand Website,Winter,109,True,False
2025-10-10,SKU3938,Ethnic Wear,Lehenga,8489,10,3.6,Bengaluru,Myntra,Winter,182,False,True
2025-08-29,SKU7347,Ethnic Wear,Lehenga,8567,30,4.0,Prayagraj,Offline,Monsoon,25,False,True
2024-05-31,SKU6818,Ethnic Wear,Saree,6046,0,3.8,Bengaluru,Brand Website,Summer,78,False,True
2023-06-17,SKU4713,Ethnic Wear,Lehenga,9391,15,4.6,Lucknow,Brand Website,Summer,46,False,True
2025-02-03,SKU1334,Ethnic Wear,Kurta,1891,0,3.5,Mumbai,Brand Website,Winter,130,True,False
2024-09-19,SKU1206,Ethnic Wear,Saree,4113,30,4.9,Mumbai,Offline,Monsoon,148,False,True
2025-10-17,SKU2136,Ethnic Wear,Lehenga,8744,20,3.8,Bengaluru,Myntra,Winter,151,False,True
2025-06-21,SKU3534,Ethnic Wear,Kurta,2227,20,3.7,Lucknow,Brand Website,Summer,151,True,False
2024-09-30,SKU1497,Ethnic Wear,Kurta,2693,0,4.0,Mumbai,Brand Website,Monsoon,118,True,False
2024-01-31,SKU9494,Ethnic Wear,Saree,6471,0,5.0,Bengaluru,Myntra,Winter,170,False,True
2023-05-15,SKU8449,Ethnic Wear,Kurta,2885,0,4.0,Prayagraj,Offline,Summer,74,True,False
2025-01-03,SKU9040,Ethnic Wear,Kurta,1740,15,4.7,Hyderabad,Offline,Winter,158,True,False
2024-10-18,SKU2618,Ethnic Wear,Lehenga,10159,20,4.4,Delhi,Brand Website,Winter,209,False,True
2025-07-06,SKU4292,Ethnic Wear,Kurta,2311,10,4.9,Pune,Offline,Monsoon,110,True,False
2023-02-18,SKU8129,Ethnic Wear,Saree,6012,0,4.0,Prayagraj,Myntra,Winter,136,False,True
2023-04-23,SKU7370,Ethnic Wear,Saree,6160,30,3.6,Pune,Offline,Summer,106,False,True
2023-04-09,SKU6031,Ethnic Wear,Saree,6188,0,3.6,Bengaluru,Brand Website,Summer,69,False,True
2025-06-07,SKU4084,Ethnic Wear,Kurta,3582,20,4.8,Lucknow,Brand Website,Summer,151,True,False
2024-01-16,SKU1732,Ethnic Wear,Saree,4907,25,4.0,Hyderabad,Myntra,Winter,192,False,True
2023-02-01,SKU9114,Ethnic Wear,Lehenga,8185,15,3.8,Hyderabad,Brand Website,Winter,164,False,True
2024-11-08,SKU5758,Ethnic Wear,Lehenga,8725,15,4.7,Mumbai,Myntra,Winter,346,False,True
2024-05-19,SKU7585,Ethnic Wear,Kurta,2557,15,4.5,Mumbai,Myntra,Summer,244,True,False
2024-07-12,SKU6074,Ethnic Wear,Lehenga,9676,25,3.5,Hyderabad,Brand Website,Monsoon,57,False,True
2024-06-03,SKU7178,Ethnic Wear,Saree,6458,0,4.4,Pune,Myntra,Summer,89,False,True
2024-04-01,SKU8358,Ethnic Wear,Lehenga,8288,25,3.7,Bengaluru,Brand Website,Summer,43,False,True
2024-11-01,SKU9004,Ethnic Wear,Lehenga,8685,25,3.9,Delhi,Myntra,Winter,380,False,True
2024-08-06,SKU7524,Ethnic Wear,Saree,6335,10,3.7,Pune,Brand Website,Monsoon,65,False,True
2025-11-27,SKU2417,Ethnic Wear,Kurta,1646,15,4.2,Bhopal,Myntra,Winter,157,True,False
2023-05-19,SKU1623,Ethnic Wear,Kurta,2490,15,4.4,Prayagraj,Myntra,Summer,129,True,False
2025-10-28,SKU3338,Ethnic Wear,Kurta,2274,30,3.8,Bhopal,Brand Website,Winter,158,True,False
2023-12-26,SKU1232,Ethnic Wear,Saree,5434,15,3.8,Bengaluru,Offline,Winter,197,False,True
2025-11-01,SKU7411,Ethnic Wear,Saree,4260,0,3.8,Prayagraj,Myntra,Winter,232,False,True
2024-05-18,SKU8190,Ethnic Wear,Kurta,3964,20,3.9,Mumbai,Offline,Summer,122,True,False
2023-05-14,SKU9964,Ethnic Wear,Kurta,3179,20,4.3,Lucknow,Myntra,Summer,162,True,False
2023-10-21,SKU3783,Ethnic Wear,Kurta,1925,25,3.9,Lucknow,Offline,Winter,159,True,False
2024-04-04,SKU1957,Ethnic Wear,Kurta,1644,20,4.3,Prayagraj,Brand Website,Summer,101,True,False
2025-03-03,SKU7325,Ethnic Wear,Lehenga,9841,25,3.9,Pune,Brand Website,Summer,47,False,True
2025-09-08,SKU5096,Ethnic Wear,Saree,4627,15,4.3,Lucknow,Brand Website,Monsoon,99,False,True
2023-12-24,SKU3365,Ethnic Wear,Lehenga,9591,10,4.8,Pune,Brand Website,Winter,136,False,True
2023-03-29,SKU1343,Ethnic Wear,Kurta,3383,15,4.6,Prayagraj,Offline,Summer,110,True,False
2024-12-23,SKU4718,Ethnic Wear,Lehenga,8852,15,4.1,Prayagraj,Myntra,Winter,106,False,True
2025-01-14,SKU8410,Ethnic Wear,Saree,5383,10,4.5,Bhopal,Offline,Winter,87,False,True
2024-01-27,SKU9682,Ethnic Wear,Kurta,3828,0,4.9,Hyderabad,Myntra,Winter,134,True,False
2025-02-06,SKU6954,Ethnic Wear,Saree,5257,0,4.1,Bhopal,Brand Website,Winter,155,False,True
2025-04-24,SKU9893,Ethnic Wear,Lehenga,8208,0,3.8,Bhopal,Offline,Summer,33,False,True
2024-01-05,SKU3567,Ethnic Wear,Saree,5814,0,4.5,Prayagraj,Brand Website,Winter,85,False,True
2023-11-16,SKU3823,Ethnic Wear,Lehenga,9646,20,4.7,Pune,Brand Website,Winter,232,False,True
2023-09-25,SKU7738,Ethnic Wear,Kurta,3493,10,4.4,Lucknow,Offline,Monsoon,95,True,False
2023-05-14,SKU9693,Ethnic Wear,Kurta,1851,0,3.5,Mumbai,Brand Website,Summer,171,True,False
2024-12-31,SKU1864,Ethnic Wear,Saree,4831,25,3.7,Lucknow,Myntra,Winter,183,False,True
2025-07-03,SKU2081,Ethnic Wear,Saree,5945,10,4.6,Lucknow,Brand Website,Monsoon,85,False,True
2025-04-30,SKU2662,Ethnic Wear,Kurta,1985,20,4.9,Bengaluru,Myntra,Summer,212,True,False
2023-08-21,SKU8693,Ethnic Wear,Kurta,2100,15,3.6,Pune,Brand Website,Monsoon,94,True,False
2023-12-16,SKU7241,Ethnic Wear,Saree,4081,20,4.5,Bhopal,Offline,Winter,246,False,True
2025-10-04,SKU8224,Ethnic Wear,Kurta,3821,10,4.8,Bengaluru,Offline,Winter,226,True,False
2024-09-06,SKU7061,Ethnic Wear,Kurta,3112,0,3.7,Delhi,Myntra,Monsoon,173,True,False
2023-06-20,SKU4229,Ethnic Wear,Lehenga,9452,20,5.0,Lucknow,Offline,Summer,47,False,True
2024-01-29,SKU7844,Ethnic Wear,Saree,6102,10,5.0,Bengaluru,Offline,Winter,161,False,True
2023-04-17,SKU1384,Ethnic Wear,Kurta,2478,25,4.0,Bhopal,Offline,Summer,120,True,False
2025-07-27,SKU8093,Ethnic Wear,Saree,4328,10,4.3,Lucknow,Myntra,Monsoon,93,False,True
2025-08-20,SKU1314,Ethnic Wear,Kurta,3056,15,3.6,Pune,Offline,Monsoon,90,True,False
2024-12-01,SKU7009,Ethnic Wear,Lehenga,8542,10,4.6,Prayagraj,Offline,Winter,107,False,True
2025-07-10,SKU9008,Ethnic Wear,Kurta,1847,30,4.5,Pune,Offline,Monsoon,117,True,False
2023-08-08,SKU9336,Ethnic Wear,Kurta,2495,0,3.8,Delhi,Myntra,Monsoon,120,True,False
2023-01-28,SKU2431,Ethnic Wear,Lehenga,9397,30,4.9,Delhi,Myntra,Winter,121,False,True
2023-09-07,SKU8549,Ethnic Wear,Kurta,1730,25,3.7,Lucknow,Brand Website,Monsoon,155,True,False
2023-07-07,SKU2329,Ethnic Wear,Lehenga,8015,15,4.7,Bengaluru,Myntra,Monsoon,64,False,True
2025-12-20,SKU1819,Ethnic Wear,Saree,4789,15,4.7,Delhi,Offline,Winter,329,False,True
2023-05-06,SKU4048,Ethnic Wear,Lehenga,9812,0,4.3,Bhopal,Offline,Summer,25,False,True
2024-01-23,SKU4239,Ethnic Wear,Lehenga,8507,25,4.6,Pune,Myntra,Winter,99,False,True
2024-08-30,SKU6265,Ethnic Wear,Saree,6463,15,4.3,Hyderabad,Myntra,Monsoon,104,False,True
2024-05-08,SKU7988,Ethnic Wear,Lehenga,10173,0,4.5,Pune,Offline,Summer,48,False,True
2023-05-07,SKU5123,Ethnic Wear,Kurta,1757,15,4.0,Pune,Myntra,Summer,188,True,False
2025-07-02,SKU8046,Ethnic Wear,Lehenga,8049,25,4.5,Delhi,Brand Website,Monsoon,79,False,True
2024-10-15,SKU6922,Ethnic Wear,Saree,5846,10,4.6,Delhi,Brand Website,Winter,297,False,True
2024-01-25,SKU9187,Ethnic Wear,Saree,4934,20,3.8,Pune,Offline,Winter,131,False,True
2025-04-05,SKU7713,Ethnic Wear,Saree,5899,30,4.8,Bhopal,Offline,Summer,99,False,True
2024-10-10,SKU7317,Ethnic Wear,Kurta,3062,30,4.4,Prayagraj,Myntra,Winter,174,True,False
2023-11-06,SKU1228,Ethnic Wear,Kurta,3928,0,3.8,Prayagraj,Brand Website,Winter,78,True,False
2024-02-10,SKU8737,Ethnic Wear,Saree,4088,15,4.1,Bengaluru,Offline,Winter,204,False,True
2025-10-19,SKU5549,Ethnic Wear,Saree,5772,15,4.9,Hyderabad,Myntra,Winter,260,False,True
2024-10-24,SKU1979,Ethnic Wear,Kurta,3452,20,3.9,Lucknow,Myntra,Winter,149,True,False
2023-01-27,SKU9097,Ethnic Wear,Saree,5261,25,3.7,Hyderabad,Offline,Winter,137,False,True
2025-12-20,SKU8028,Ethnic Wear,Kurta,2654,10,4.6,Delhi,Brand Website,Winter,171,True,False
2023-05-10,SKU3099,Ethnic Wear,Saree,4072,15,4.1,Lucknow,Brand Website,Summer,94,False,True
2025-09-02,SKU6344,Ethnic Wear,Lehenga,9149,20,4.0,Hyderabad,Offline,Monsoon,45,False,True
2024-04-13,SKU4184,Ethnic Wear,Lehenga,10428,20,3.9,Bengaluru,Offline,Summer,50,False,True
2023-07-15,SKU8696,Ethnic Wear,Lehenga,9573,30,3.7,Mumbai,Offline,Monsoon,41,False,True
2024-06-28,SKU9670,Ethnic Wear,Lehenga,8274,15,4.1,Bhopal,Offline,Summer,33,False,True
2025-08-28,SKU5525,Ethnic Wear,Kurta,2510,0,4.4,Bengaluru,Offline,Monsoon,88,True,False
2024-10-05,SKU3394,Ethnic Wear,Saree,6477,20,3.8,Pune,Offline,Winter,206,False,True
2024-02-04,SKU2972,Ethnic Wear,Kurta,3644,30,4.3,Pune,Brand Website,Winter,102,True,False
2024-09-02,SKU7160,Ethnic Wear,Kurta,2569,0,3.7,Prayagraj,Brand Website,Monsoon,61,True,False
2023-10-30,SKU7904,Ethnic Wear,Saree,5829,25,4.1,Delhi,Offline,Winter,229,False,True
2025-07-22,SKU8276,Ethnic Wear,Saree,5130,0,4.6,Lucknow,Myntra,Monsoon,101,False,True
2023-04-18,SKU3105,Ethnic Wear,Kurta,2837,20,4.2,Lucknow,Myntra,Summer,126,True,False
2024-10-25,SKU7144,Ethnic Wear,Saree,5620,0,4.0,Mumbai,Brand Website,Winter,274,False,True
2023-03-22,SKU1565,Ethnic Wear,Lehenga,10095,0,4.6,Pune,Offline,Summer,44,False,True
2023-11-07,SKU9137,Ethnic Wear,Kurta,1918,20,3.7,Delhi,Myntra,Winter,291,True,False
2023-06-16,SKU2505,Ethnic Wear,Saree,5690,10,4.6,Lucknow,Offline,Summer,89,False,True
